county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day
Osceola,203,President,,PSL,Gloria La Riva,2,,,
Osceola,204,President,,PSL,Gloria La Riva,8,,,
Osceola,210,President,,PSL,Gloria La Riva,3,,,
Osceola,211,President,,PSL,Gloria La Riva,7,,,
Osceola,212,President,,PSL,Gloria La Riva,0,,,
Osceola,250,President,,PSL,Gloria La Riva,0,,,
Osceola,251,President,,PSL,Gloria La Riva,1,,,
Osceola,300,President,,PSL,Gloria La Riva,3,,,
Osceola,301,President,,PSL,Gloria La Riva,0,,,
Osceola,302,President,,PSL,Gloria La Riva,5,,,
Osceola,303,President,,PSL,Gloria La Riva,5,,,
Osceola,304,President,,PSL,Gloria La Riva,4,,,
Osceola,305,President,,PSL,Gloria La Riva,5,,,
Osceola,306,President,,PSL,Gloria La Riva,3,,,
Osceola,307,President,,PSL,Gloria La Riva,0,,,
Osceola,308,President,,PSL,Gloria La Riva,0,,,
Osceola,309,President,,PSL,Gloria La Riva,1,,,
Osceola,331,President,,PSL,Gloria La Riva,5,,,
Osceola,350,President,,PSL,Gloria La Riva,1,,,
Osceola,351,President,,PSL,Gloria La Riva,0,,,
Osceola,352,President,,PSL,Gloria La Riva,1,,,
Osceola,353,President,,PSL,Gloria La Riva,0,,,
Osceola,360,President,,PSL,Gloria La Riva,1,,,
Osceola,390,President,,PSL,Gloria La Riva,0,,,
Osceola,391,President,,PSL,Gloria La Riva,2,,,
Osceola,392,President,,PSL,Gloria La Riva,1,,,
Osceola,400,President,,PSL,Gloria La Riva,0,,,
Osceola,401,President,,PSL,Gloria La Riva,1,,,
Osceola,402,President,,PSL,Gloria La Riva,0,,,
Osceola,403,President,,PSL,Gloria La Riva,2,,,
Osceola,405,President,,PSL,Gloria La Riva,1,,,
Osceola,406,President,,PSL,Gloria La Riva,3,,,
Osceola,407,President,,PSL,Gloria La Riva,0,,,
Osceola,408,President,,PSL,Gloria La Riva,0,,,
Osceola,410,President,,PSL,Gloria La Riva,7,,,
Osceola,411,President,,PSL,Gloria La Riva,6,,,
Osceola,412,President,,PSL,Gloria La Riva,2,,,
Osceola,420,President,,PSL,Gloria La Riva,6,,,
Osceola,450,President,,PSL,Gloria La Riva,2,,,
Osceola,451,President,,PSL,Gloria La Riva,0,,,
Osceola,452,President,,PSL,Gloria La Riva,0,,,
Osceola,470,President,,PSL,Gloria La Riva,0,,,
Osceola,471,President,,PSL,Gloria La Riva,2,,,
Osceola,500,President,,PSL,Gloria La Riva,0,,,
Osceola,501,President,,PSL,Gloria La Riva,2,,,
Osceola,502,President,,PSL,Gloria La Riva,1,,,
Osceola,503,President,,PSL,Gloria La Riva,2,,,
Osceola,504,President,,PSL,Gloria La Riva,2,,,
Osceola,505,President,,PSL,Gloria La Riva,1,,,
Osceola,506,President,,PSL,Gloria La Riva,0,,,
Osceola,507,President,,PSL,Gloria La Riva,0,,,
Osceola,508,President,,PSL,Gloria La Riva,2,,,
Osceola,520,President,,PSL,Gloria La Riva,4,,,
Osceola,521,President,,PSL,Gloria La Riva,6,,,
Osceola,522,President,,PSL,Gloria La Riva,1,,,
Osceola,523,President,,PSL,Gloria La Riva,1,,,
Osceola,550,President,,PSL,Gloria La Riva,1,,,
Osceola,551,President,,PSL,Gloria La Riva,0,,,
Osceola,552,President,,PSL,Gloria La Riva,0,,,
Osceola,553,President,,PSL,Gloria La Riva,0,,,
Osceola,570,President,,PSL,Gloria La Riva,0,,,
Osceola,571,President,,PSL,Gloria La Riva,0,,,
Osceola,580,President,,PSL,Gloria La Riva,0,,,
Osceola,999,President,,PSL,Gloria La Riva,0,,,
Osceola,100,President,,GRE,Howie Hawkins,1,,,
Osceola,101,President,,GRE,Howie Hawkins,5,,,
Osceola,102,President,,GRE,Howie Hawkins,1,,,
Osceola,103,President,,GRE,Howie Hawkins,0,,,
Osceola,104,President,,GRE,Howie Hawkins,6,,,
Osceola,105,President,,GRE,Howie Hawkins,2,,,
Osceola,106,President,,GRE,Howie Hawkins,2,,,
Osceola,107,President,,GRE,Howie Hawkins,7,,,
Osceola,109,President,,GRE,Howie Hawkins,0,,,
Osceola,110,President,,GRE,Howie Hawkins,3,,,
Osceola,111,President,,GRE,Howie Hawkins,2,,,
Osceola,112,President,,GRE,Howie Hawkins,4,,,
Osceola,113,President,,GRE,Howie Hawkins,5,,,
Osceola,130,President,,GRE,Howie Hawkins,1,,,
Osceola,131,President,,GRE,Howie Hawkins,1,,,
Osceola,132,President,,GRE,Howie Hawkins,3,,,
Osceola,133,President,,GRE,Howie Hawkins,0,,,
Osceola,134,President,,GRE,Howie Hawkins,0,,,
Osceola,135,President,,GRE,Howie Hawkins,0,,,
Osceola,136,President,,GRE,Howie Hawkins,0,,,
Osceola,137,President,,GRE,Howie Hawkins,0,,,
Osceola,138,President,,GRE,Howie Hawkins,0,,,
Osceola,139,President,,GRE,Howie Hawkins,0,,,
Osceola,150,President,,GRE,Howie Hawkins,1,,,
Osceola,151,President,,GRE,Howie Hawkins,15,,,
Osceola,152,President,,GRE,Howie Hawkins,0,,,
Osceola,153,President,,GRE,Howie Hawkins,0,,,
Osceola,154,President,,GRE,Howie Hawkins,3,,,
Osceola,155,President,,GRE,Howie Hawkins,1,,,
Osceola,156,President,,GRE,Howie Hawkins,0,,,
Osceola,157,President,,GRE,Howie Hawkins,0,,,
Osceola,158,President,,GRE,Howie Hawkins,2,,,
Osceola,159,President,,GRE,Howie Hawkins,0,,,
Osceola,160,President,,GRE,Howie Hawkins,0,,,
Osceola,200,President,,GRE,Howie Hawkins,18,,,
Osceola,201,President,,GRE,Howie Hawkins,3,,,
Osceola,202,President,,GRE,Howie Hawkins,0,,,
Osceola,203,President,,GRE,Howie Hawkins,0,,,
Osceola,204,President,,GRE,Howie Hawkins,16,,,
Osceola,210,President,,GRE,Howie Hawkins,2,,,
Osceola,211,President,,GRE,Howie Hawkins,4,,,
Osceola,212,President,,GRE,Howie Hawkins,1,,,
Osceola,250,President,,GRE,Howie Hawkins,1,,,
Osceola,251,President,,GRE,Howie Hawkins,2,,,
Osceola,300,President,,GRE,Howie Hawkins,4,,,
Osceola,301,President,,GRE,Howie Hawkins,1,,,
Osceola,302,President,,GRE,Howie Hawkins,3,,,
Osceola,303,President,,GRE,Howie Hawkins,8,,,
Osceola,304,President,,GRE,Howie Hawkins,13,,,
Osceola,305,President,,GRE,Howie Hawkins,3,,,
Osceola,306,President,,GRE,Howie Hawkins,7,,,
Osceola,307,President,,GRE,Howie Hawkins,9,,,
Osceola,308,President,,GRE,Howie Hawkins,3,,,
Osceola,309,President,,GRE,Howie Hawkins,0,,,
Osceola,331,President,,GRE,Howie Hawkins,3,,,
Osceola,350,President,,GRE,Howie Hawkins,0,,,
Osceola,351,President,,GRE,Howie Hawkins,5,,,
Osceola,352,President,,GRE,Howie Hawkins,0,,,
Osceola,353,President,,GRE,Howie Hawkins,0,,,
Osceola,360,President,,GRE,Howie Hawkins,2,,,
Osceola,390,President,,GRE,Howie Hawkins,0,,,
Osceola,391,President,,GRE,Howie Hawkins,2,,,
Osceola,392,President,,GRE,Howie Hawkins,6,,,
Osceola,400,President,,GRE,Howie Hawkins,0,,,
Osceola,401,President,,GRE,Howie Hawkins,1,,,
Osceola,402,President,,GRE,Howie Hawkins,2,,,
Osceola,403,President,,GRE,Howie Hawkins,7,,,
Osceola,405,President,,GRE,Howie Hawkins,1,,,
Osceola,406,President,,GRE,Howie Hawkins,6,,,
Osceola,407,President,,GRE,Howie Hawkins,2,,,
Osceola,408,President,,GRE,Howie Hawkins,2,,,
Osceola,410,President,,GRE,Howie Hawkins,11,,,
Osceola,411,President,,GRE,Howie Hawkins,4,,,
Osceola,412,President,,GRE,Howie Hawkins,2,,,
Osceola,420,President,,GRE,Howie Hawkins,11,,,
Osceola,450,President,,GRE,Howie Hawkins,0,,,
Osceola,451,President,,GRE,Howie Hawkins,0,,,
Osceola,452,President,,GRE,Howie Hawkins,0,,,
Osceola,470,President,,GRE,Howie Hawkins,2,,,
Osceola,471,President,,GRE,Howie Hawkins,1,,,
Osceola,500,President,,GRE,Howie Hawkins,0,,,
Osceola,501,President,,GRE,Howie Hawkins,0,,,
Osceola,502,President,,GRE,Howie Hawkins,4,,,
Osceola,503,President,,GRE,Howie Hawkins,8,,,
Osceola,504,President,,GRE,Howie Hawkins,7,,,
Osceola,505,President,,GRE,Howie Hawkins,2,,,
Osceola,506,President,,GRE,Howie Hawkins,8,,,
Osceola,507,President,,GRE,Howie Hawkins,0,,,
Osceola,508,President,,GRE,Howie Hawkins,4,,,
Osceola,520,President,,GRE,Howie Hawkins,5,,,
Osceola,521,President,,GRE,Howie Hawkins,3,,,
Osceola,522,President,,GRE,Howie Hawkins,8,,,
Osceola,523,President,,GRE,Howie Hawkins,3,,,
Osceola,550,President,,GRE,Howie Hawkins,5,,,
Osceola,551,President,,GRE,Howie Hawkins,0,,,
Osceola,552,President,,GRE,Howie Hawkins,0,,,
Osceola,553,President,,GRE,Howie Hawkins,0,,,
Osceola,570,President,,GRE,Howie Hawkins,0,,,
Osceola,571,President,,GRE,Howie Hawkins,0,,,
Osceola,580,President,,GRE,Howie Hawkins,0,,,
Osceola,999,President,,GRE,Howie Hawkins,0,,,
Osceola,100,President,,CPF,Don Blankenship,0,,,
Osceola,101,President,,CPF,Don Blankenship,3,,,
Osceola,102,President,,CPF,Don Blankenship,1,,,
Osceola,103,President,,CPF,Don Blankenship,0,,,
Osceola,104,President,,CPF,Don Blankenship,5,,,
Osceola,105,President,,CPF,Don Blankenship,1,,,
Osceola,106,President,,CPF,Don Blankenship,0,,,
Osceola,107,President,,CPF,Don Blankenship,0,,,
Osceola,109,President,,CPF,Don Blankenship,0,,,
Osceola,110,President,,CPF,Don Blankenship,0,,,
Osceola,111,President,,CPF,Don Blankenship,0,,,
Osceola,112,President,,CPF,Don Blankenship,4,,,
Osceola,113,President,,CPF,Don Blankenship,0,,,
Osceola,130,President,,CPF,Don Blankenship,0,,,
Osceola,131,President,,CPF,Don Blankenship,0,,,
Osceola,132,President,,CPF,Don Blankenship,0,,,
Osceola,133,President,,CPF,Don Blankenship,0,,,
Osceola,134,President,,CPF,Don Blankenship,0,,,
Osceola,135,President,,CPF,Don Blankenship,0,,,
Osceola,136,President,,CPF,Don Blankenship,0,,,
Osceola,137,President,,CPF,Don Blankenship,0,,,
Osceola,138,President,,CPF,Don Blankenship,0,,,
Osceola,139,President,,CPF,Don Blankenship,0,,,
Osceola,150,President,,CPF,Don Blankenship,1,,,
Osceola,151,President,,CPF,Don Blankenship,0,,,
Osceola,152,President,,CPF,Don Blankenship,0,,,
Osceola,153,President,,CPF,Don Blankenship,0,,,
Osceola,154,President,,CPF,Don Blankenship,0,,,
Osceola,155,President,,CPF,Don Blankenship,0,,,
Osceola,156,President,,CPF,Don Blankenship,0,,,
Osceola,157,President,,CPF,Don Blankenship,0,,,
Osceola,158,President,,CPF,Don Blankenship,0,,,
Osceola,159,President,,CPF,Don Blankenship,0,,,
Osceola,160,President,,CPF,Don Blankenship,0,,,
Osceola,200,President,,CPF,Don Blankenship,2,,,
Osceola,201,President,,CPF,Don Blankenship,1,,,
Osceola,202,President,,CPF,Don Blankenship,0,,,
Osceola,203,President,,CPF,Don Blankenship,0,,,
Osceola,204,President,,CPF,Don Blankenship,2,,,
Osceola,210,President,,CPF,Don Blankenship,5,,,
Osceola,211,President,,CPF,Don Blankenship,3,,,
Osceola,212,President,,CPF,Don Blankenship,0,,,
Osceola,250,President,,CPF,Don Blankenship,0,,,
Osceola,251,President,,CPF,Don Blankenship,0,,,
Osceola,300,President,,CPF,Don Blankenship,0,,,
Osceola,301,President,,CPF,Don Blankenship,0,,,
Osceola,302,President,,CPF,Don Blankenship,2,,,
Osceola,303,President,,CPF,Don Blankenship,1,,,
Osceola,304,President,,CPF,Don Blankenship,1,,,
Osceola,305,President,,CPF,Don Blankenship,1,,,
Osceola,306,President,,CPF,Don Blankenship,1,,,
Osceola,307,President,,CPF,Don Blankenship,1,,,
Osceola,308,President,,CPF,Don Blankenship,0,,,
Osceola,309,President,,CPF,Don Blankenship,0,,,
Osceola,331,President,,CPF,Don Blankenship,0,,,
Osceola,350,President,,CPF,Don Blankenship,0,,,
Osceola,351,President,,CPF,Don Blankenship,1,,,
Osceola,352,President,,CPF,Don Blankenship,0,,,
Osceola,353,President,,CPF,Don Blankenship,0,,,
Osceola,360,President,,CPF,Don Blankenship,1,,,
Osceola,390,President,,CPF,Don Blankenship,0,,,
Osceola,391,President,,CPF,Don Blankenship,1,,,
Osceola,392,President,,CPF,Don Blankenship,1,,,
Osceola,400,President,,CPF,Don Blankenship,0,,,
Osceola,401,President,,CPF,Don Blankenship,1,,,
Osceola,402,President,,CPF,Don Blankenship,0,,,
Osceola,403,President,,CPF,Don Blankenship,2,,,
Osceola,405,President,,CPF,Don Blankenship,0,,,
Osceola,406,President,,CPF,Don Blankenship,1,,,
Osceola,407,President,,CPF,Don Blankenship,1,,,
Osceola,408,President,,CPF,Don Blankenship,0,,,
Osceola,410,President,,CPF,Don Blankenship,2,,,
Osceola,411,President,,CPF,Don Blankenship,0,,,
Osceola,412,President,,CPF,Don Blankenship,1,,,
Osceola,420,President,,CPF,Don Blankenship,4,,,
Osceola,450,President,,CPF,Don Blankenship,0,,,
Osceola,451,President,,CPF,Don Blankenship,0,,,
Osceola,452,President,,CPF,Don Blankenship,0,,,
Osceola,470,President,,CPF,Don Blankenship,0,,,
Osceola,471,President,,CPF,Don Blankenship,0,,,
Osceola,500,President,,CPF,Don Blankenship,0,,,
Osceola,501,President,,CPF,Don Blankenship,1,,,
Osceola,502,President,,CPF,Don Blankenship,1,,,
Osceola,503,President,,CPF,Don Blankenship,2,,,
Osceola,504,President,,CPF,Don Blankenship,1,,,
Osceola,505,President,,CPF,Don Blankenship,0,,,
Osceola,506,President,,CPF,Don Blankenship,0,,,
Osceola,507,President,,CPF,Don Blankenship,1,,,
Osceola,508,President,,CPF,Don Blankenship,2,,,
Osceola,520,President,,CPF,Don Blankenship,6,,,
Osceola,521,President,,CPF,Don Blankenship,0,,,
Osceola,522,President,,CPF,Don Blankenship,3,,,
Osceola,523,President,,CPF,Don Blankenship,0,,,
Osceola,550,President,,CPF,Don Blankenship,1,,,
Osceola,551,President,,CPF,Don Blankenship,0,,,
Osceola,552,President,,CPF,Don Blankenship,0,,,
Osceola,553,President,,CPF,Don Blankenship,1,,,
Osceola,570,President,,CPF,Don Blankenship,0,,,
Osceola,571,President,,CPF,Don Blankenship,0,,,
Osceola,580,President,,CPF,Don Blankenship,0,,,
Osceola,999,President,,CPF,Don Blankenship,0,,,
Osceola,100,President,,,WRITE-IN,2,,,
Osceola,101,President,,,WRITE-IN,12,,,
Osceola,102,President,,,WRITE-IN,1,,,
Osceola,103,President,,,WRITE-IN,0,,,
Osceola,104,President,,,WRITE-IN,3,,,
Osceola,105,President,,,WRITE-IN,7,,,
Osceola,106,President,,,WRITE-IN,0,,,
Osceola,107,President,,,WRITE-IN,6,,,
Osceola,109,President,,,WRITE-IN,0,,,
Osceola,110,President,,,WRITE-IN,8,,,
Osceola,111,President,,,WRITE-IN,3,,,
Osceola,112,President,,,WRITE-IN,6,,,
Osceola,113,President,,,WRITE-IN,4,,,
Osceola,130,President,,,WRITE-IN,1,,,
Osceola,131,President,,,WRITE-IN,0,,,
Osceola,132,President,,,WRITE-IN,1,,,
Osceola,133,President,,,WRITE-IN,0,,,
Osceola,134,President,,,WRITE-IN,0,,,
Osceola,135,President,,,WRITE-IN,0,,,
Osceola,136,President,,,WRITE-IN,0,,,
Osceola,137,President,,,WRITE-IN,2,,,
Osceola,138,President,,,WRITE-IN,0,,,
Osceola,139,President,,,WRITE-IN,0,,,
Osceola,150,President,,,WRITE-IN,3,,,
Osceola,151,President,,,WRITE-IN,14,,,
Osceola,152,President,,,WRITE-IN,0,,,
Osceola,153,President,,,WRITE-IN,0,,,
Osceola,154,President,,,WRITE-IN,5,,,
Osceola,155,President,,,WRITE-IN,2,,,
Osceola,156,President,,,WRITE-IN,1,,,
Osceola,157,President,,,WRITE-IN,1,,,
Osceola,158,President,,,WRITE-IN,3,,,
Osceola,159,President,,,WRITE-IN,0,,,
Osceola,160,President,,,WRITE-IN,3,,,
Osceola,200,President,,,WRITE-IN,8,,,
Osceola,201,President,,,WRITE-IN,6,,,
Osceola,202,President,,,WRITE-IN,0,,,
Osceola,203,President,,,WRITE-IN,0,,,
Osceola,204,President,,,WRITE-IN,11,,,
Osceola,210,President,,,WRITE-IN,5,,,
Osceola,211,President,,,WRITE-IN,9,,,
Osceola,212,President,,,WRITE-IN,0,,,
Osceola,250,President,,,WRITE-IN,0,,,
Osceola,251,President,,,WRITE-IN,2,,,
Osceola,300,President,,,WRITE-IN,4,,,
Osceola,301,President,,,WRITE-IN,3,,,
Osceola,302,President,,,WRITE-IN,8,,,
Osceola,303,President,,,WRITE-IN,4,,,
Osceola,304,President,,,WRITE-IN,7,,,
Osceola,305,President,,,WRITE-IN,10,,,
Osceola,306,President,,,WRITE-IN,4,,,
Osceola,307,President,,,WRITE-IN,8,,,
Osceola,308,President,,,WRITE-IN,2,,,
Osceola,309,President,,,WRITE-IN,1,,,
Osceola,331,President,,,WRITE-IN,2,,,
Osceola,350,President,,,WRITE-IN,2,,,
Osceola,351,President,,,WRITE-IN,1,,,
Osceola,352,President,,,WRITE-IN,1,,,
Osceola,353,President,,,WRITE-IN,0,,,
Osceola,360,President,,,WRITE-IN,4,,,
Osceola,390,President,,,WRITE-IN,0,,,
Osceola,391,President,,,WRITE-IN,3,,,
Osceola,392,President,,,WRITE-IN,1,,,
Osceola,400,President,,,WRITE-IN,0,,,
Osceola,401,President,,,WRITE-IN,1,,,
Osceola,402,President,,,WRITE-IN,1,,,
Osceola,403,President,,,WRITE-IN,14,,,
Osceola,405,President,,,WRITE-IN,0,,,
Osceola,406,President,,,WRITE-IN,6,,,
Osceola,407,President,,,WRITE-IN,5,,,
Osceola,408,President,,,WRITE-IN,1,,,
Osceola,410,President,,,WRITE-IN,9,,,
Osceola,411,President,,,WRITE-IN,4,,,
Osceola,412,President,,,WRITE-IN,4,,,
Osceola,420,President,,,WRITE-IN,27,,,
Osceola,450,President,,,WRITE-IN,1,,,
Osceola,451,President,,,WRITE-IN,0,,,
Osceola,452,President,,,WRITE-IN,0,,,
Osceola,470,President,,,WRITE-IN,0,,,
Osceola,471,President,,,WRITE-IN,3,,,
Osceola,500,President,,,WRITE-IN,0,,,
Osceola,501,President,,,WRITE-IN,3,,,
Osceola,502,President,,,WRITE-IN,10,,,
Osceola,503,President,,,WRITE-IN,10,,,
Osceola,504,President,,,WRITE-IN,14,,,
Osceola,505,President,,,WRITE-IN,3,,,
Osceola,506,President,,,WRITE-IN,9,,,
Osceola,507,President,,,WRITE-IN,0,,,
Osceola,508,President,,,WRITE-IN,4,,,
Osceola,520,President,,,WRITE-IN,20,,,
Osceola,521,President,,,WRITE-IN,13,,,
Osceola,522,President,,,WRITE-IN,9,,,
Osceola,523,President,,,WRITE-IN,2,,,
Osceola,550,President,,,WRITE-IN,4,,,
Osceola,551,President,,,WRITE-IN,0,,,
Osceola,552,President,,,WRITE-IN,0,,,
Osceola,553,President,,,WRITE-IN,2,,,
Osceola,570,President,,,WRITE-IN,4,,,
Osceola,571,President,,,WRITE-IN,0,,,
Osceola,580,President,,,WRITE-IN,0,,,
Osceola,999,President,,,WRITE-IN,0,,,
Osceola,100,U.S. House,9,REP,"William P. ""Bill"" Olson",331,143,120,68
Osceola,101,U.S. House,9,REP,"William P. ""Bill"" Olson",1318,613,412,293
Osceola,102,U.S. House,9,REP,"William P. ""Bill"" Olson",176,78,55,43
Osceola,103,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,104,U.S. House,9,REP,"William P. ""Bill"" Olson",958,454,358,146
Osceola,105,U.S. House,9,REP,"William P. ""Bill"" Olson",1028,467,437,124
Osceola,106,U.S. House,9,REP,"William P. ""Bill"" Olson",347,104,243,
Osceola,107,U.S. House,9,REP,"William P. ""Bill"" Olson",909,427,305,177
Osceola,109,U.S. House,9,REP,"William P. ""Bill"" Olson",50,50,,
Osceola,110,U.S. House,9,REP,"William P. ""Bill"" Olson",508,229,174,105
Osceola,111,U.S. House,9,REP,"William P. ""Bill"" Olson",399,181,134,84
Osceola,112,U.S. House,9,REP,"William P. ""Bill"" Olson",938,397,346,195
Osceola,113,U.S. House,9,REP,"William P. ""Bill"" Olson",1163,499,481,183
Osceola,130,U.S. House,9,REP,"William P. ""Bill"" Olson",42,42,,
Osceola,131,U.S. House,9,REP,"William P. ""Bill"" Olson",92,45,47,
Osceola,132,U.S. House,9,REP,"William P. ""Bill"" Olson",149,94,55,
Osceola,133,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,134,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,135,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,136,U.S. House,9,REP,"William P. ""Bill"" Olson",126,58,68,
Osceola,137,U.S. House,9,REP,"William P. ""Bill"" Olson",184,104,49,31
Osceola,138,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,139,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,150,U.S. House,9,REP,"William P. ""Bill"" Olson",281,135,80,66
Osceola,151,U.S. House,9,REP,"William P. ""Bill"" Olson",3231,1752,1091,388
Osceola,152,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,153,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,154,U.S. House,9,REP,"William P. ""Bill"" Olson",510,256,179,75
Osceola,155,U.S. House,9,REP,"William P. ""Bill"" Olson",299,119,115,65
Osceola,156,U.S. House,9,REP,"William P. ""Bill"" Olson",116,72,44,
Osceola,157,U.S. House,9,REP,"William P. ""Bill"" Olson",372,179,125,68
Osceola,158,U.S. House,9,REP,"William P. ""Bill"" Olson",269,147,79,43
Osceola,159,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,160,U.S. House,9,REP,"William P. ""Bill"" Olson",250,146,59,45
Osceola,200,U.S. House,9,REP,"William P. ""Bill"" Olson",1679,888,564,227
Osceola,201,U.S. House,9,REP,"William P. ""Bill"" Olson",1130,569,409,152
Osceola,202,U.S. House,9,REP,"William P. ""Bill"" Olson",38,38,,
Osceola,203,U.S. House,9,REP,"William P. ""Bill"" Olson",334,147,123,64
Osceola,204,U.S. House,9,REP,"William P. ""Bill"" Olson",1355,689,462,204
Osceola,210,U.S. House,9,REP,"William P. ""Bill"" Olson",952,443,352,157
Osceola,211,U.S. House,9,REP,"William P. ""Bill"" Olson",1417,605,480,332
Osceola,212,U.S. House,9,REP,"William P. ""Bill"" Olson",0,,,
Osceola,250,U.S. House,9,REP,"William P. ""Bill"" Olson",145,83,62,
Osceola,251,U.S. House,9,REP,"William P. ""Bill"" Olson",844,445,292,107
Osceola,300,U.S. House,9,REP,"William P. ""Bill"" Olson",870,404,338,128
Osceola,301,U.S. House,9,REP,"William P. ""Bill"" Olson",254,126,83,45
Osceola,302,U.S. House,9,REP,"William P. ""Bill"" Olson",1179,518,455,206
Osceola,303,U.S. House,9,REP,"William P. ""Bill"" Olson",673,351,233,89
Osceola,304,U.S. House,9,REP,"William P. ""Bill"" Olson",1097,566,334,197
Osceola,305,U.S. House,9,REP,"William P. ""Bill"" Olson",840,398,285,157
Osceola,306,U.S. House,9,REP,"William P. ""Bill"" Olson",493,252,163,78
Osceola,307,U.S. House,9,REP,"William P. ""Bill"" Olson",911,435,300,176
